,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Car
10535,Viewbank,85 Graham Rd,4,h,1050173.344955408,SN,Miles,7/11/2016,13.8,2.0
10536,Viewbank,8 Mark St,4,h,1050173.344955408,SN,Miles,7/11/2016,13.8,1.0
10537,Viewbank,3 Meadow Ct,4,h,1050173.344955408,SN,Miles,7/11/2016,13.8,2.0
10538,Viewbank,20 Robern Pde,4,h,1005000.0,S,Darren,7/11/2016,13.8,1.0
10539,Viewbank,20 Broadlea Cr,3,h,1050173.344955408,PI,Darren,10/12/2016,13.8,2.0
10540,Viewbank,16/86 Graham Rd,2,u,555000.0,SP,Miles,10/12/2016,13.8,2.0
10541,Viewbank,15 Diane Cr,3,h,828500.0,SA,Nelson,12/06/2016,13.8,2.0
10542,Viewbank,10/86 Graham Rd,2,u,546000.0,S,Miles,12/11/2016,13.8,1.0
10543,Viewbank,23 Rockaway Dr,3,h,1050173.344955408,S,Fletchers,12/11/2016,13.8,1.0
10544,Viewbank,17 Lena St,3,h,765000.0,S,Ray,14/05/2016,13.8,2.0
10545,Viewbank,19 Lena St,3,h,920000.0,S,Miles,14/05/2016,13.8,2.0
10546,Viewbank,5/62 Meyrick Cr,2,u,455000.0,PI,hockingstuart,14/05/2016,13.8,2.0
10547,Viewbank,3 Norma Ct,5,h,895000.0,S,Barry,14/05/2016,13.8,2.0
10548,Viewbank,15 Christine St,3,h,775000.0,SP,Miles,16/04/2016,13.8,2.0
10549,Viewbank,26 Broadlea Cr,4,h,1137000.0,S,Fletchers,16/07/2016,13.8,2.0
10550,Viewbank,5/367 Lower Plenty Rd,3,u,440000.0,SP,Barry,16/07/2016,13.8,1.0
10551,Viewbank,32 Fran Cr,3,h,970000.0,S,Miles,17/09/2016,13.8,2.0
10552,Viewbank,42 Lyon Rd,4,h,1042500.0,S,Miles,17/09/2016,13.8,2.0
10553,Viewbank,24 Northwood Dr,5,h,1025000.0,S,Nelson,17/09/2016,13.8,2.0
10554,Viewbank,11 Grantham Rd,4,h,940000.0,VB,Miles,18/06/2016,13.8,2.0
10555,Viewbank,44 Martins La,4,h,895000.0,S,Miles,18/06/2016,13.8,2.0
10556,Viewbank,2 Dunluce Ct,4,h,1050173.344955408,SN,Miles,19/11/2016,13.8,2.0
10557,Viewbank,40 Castleton Rd,3,h,820000.0,S,Morrison,22/05/2016,13.8,2.0
10558,Viewbank,82 Casey Cr,6,h,1210000.0,S,Miles,22/08/2016,13.8,2.0
10559,Viewbank,159 Graham Rd,3,h,870000.0,SP,Nelson,22/08/2016,13.8,2.0
10560,Viewbank,111 Rutherford Rd,4,h,1085000.0,S,Barry,22/08/2016,13.8,2.0
10561,Viewbank,12 Rosemary Ct,3,h,915000.0,S,Miles,25/02/2017,13.8,2.0
10562,Viewbank,3 The Nook,4,h,1050000.0,VB,Nelson,26/07/2016,13.8,2.0
10563,Viewbank,50a Casey Cr,4,h,1050173.344955408,SP,Nelson,28/05/2016,13.8,2.0
10564,Viewbank,15 Rosemary Ct,4,h,1050173.344955408,SN,Nelson,28/05/2016,13.8,2.0
10565,Viewbank,20 Sherlowe Cr,4,h,820000.0,SA,Fletchers,28/05/2016,13.8,2.0
10566,Viewbank,9 Ironbark St,3,h,1050173.344955408,SN,Miles,28/08/2016,13.8,2.0
10567,Watsonia,23 Gabonia Av,3,h,620000.0,S,Darren,3/09/2016,14.9,2.0
10568,Watsonia,4 French Ct,3,h,660000.0,S,Ken,3/12/2016,14.9,0.0
10569,Watsonia,57 Frensham Rd,3,h,581000.0,S,Barry,3/12/2016,14.9,2.0
10570,Watsonia,29 Lambourn Rd,3,h,655000.0,S,Darren,3/12/2016,14.9,2.0
10571,Watsonia,9 Grace St,3,h,1000000.0,S,Buckingham,4/03/2017,14.9,2.0
10572,Watsonia,17 Longmuir Rd,3,h,785000.0,S,Barry,4/03/2017,14.9,2.0
10573,Watsonia,5 Sarong St,3,h,600000.0,SP,Barry,4/06/2016,14.9,1.0
10574,Watsonia,2/21 High St,3,h,690000.0,S,Buckingham,6/08/2016,14.9,1.0
10575,Watsonia,80 Frensham Rd,3,h,1050173.344955408,PI,Barry,7/11/2016,14.9,0.0
10576,Watsonia,7 Marilyn Ct,4,h,1050173.344955408,SN,Ray,8/10/2016,14.9,2.0
10577,Watsonia,1/42 Wattle Dr,3,h,582000.0,S,Ken,8/10/2016,14.9,0.0
10578,Watsonia,7 French Ct,3,h,740000.0,S,Buckingham,10/09/2016,14.9,1.0
10579,Watsonia,56 Frensham Rd,3,h,671000.0,S,Barry,12/11/2016,14.9,2.0
10580,Watsonia,1 Meagher St,3,h,741000.0,SP,Buckingham,12/11/2016,14.9,1.0
10581,Watsonia,18 Temby St,4,h,706000.0,S,Ray,12/11/2016,14.9,2.0
10582,Watsonia,2 Thompson St,3,h,725000.0,S,Buckingham,12/11/2016,14.9,1.0
10583,Watsonia,45 Grace St,3,h,808000.0,S,Darren,13/08/2016,14.9,2.0
10584,Watsonia,4 Ananda Ct,3,h,711000.0,S,Barry,14/05/2016,14.9,2.0
10585,Watsonia,1/18 Leafield St,3,u,537000.0,S,Barry,14/05/2016,14.9,2.0
10586,Watsonia,3 Tennyson St,3,h,1040000.0,PI,Buckingham,16/04/2016,14.9,1.0
10587,Watsonia,11 Leafield St,4,h,1171000.0,S,Buckingham,16/07/2016,14.9,2.0
10588,Watsonia,1 Papua St,2,h,662000.0,S,Buckingham,16/07/2016,14.9,2.0
10589,Watsonia,16 Castlereagh Pl,3,h,800000.0,S,hockingstuart,18/06/2016,14.9,2.0
10590,Watsonia,7 Crellin Cr,4,h,652000.0,S,Nelson,22/05/2016,14.9,2.0
10591,Watsonia,18 Papua St,3,h,922000.0,S,Barry,22/05/2016,14.9,2.0
10592,Watsonia,3/8 Herbert St,2,t,485000.0,S,Stockdale,23/04/2016,14.9,1.0
10593,Watsonia,295 Greenwood Dr,3,h,860500.0,S,Barry,24/09/2016,14.9,0.0
10594,Watsonia,2/21 Meagher St,2,h,728000.0,S,Barry,24/09/2016,14.9,2.0
10595,Watsonia,4 Papua St,3,h,702000.0,S,Buckingham,24/09/2016,14.9,1.0
10596,Watsonia,49 Wattle Dr,3,h,627500.0,S,Barry,24/09/2016,14.9,1.0
10597,Watsonia,1 Elder St,3,h,632000.0,PI,Darren,25/02/2017,14.9,2.0
10598,Watsonia,14 Illoura St,3,h,601000.0,S,Darren,27/06/2016,14.9,1.0
10599,Watsonia,2/5 Marilyn Ct,3,u,549000.0,S,Darren,27/06/2016,14.9,1.0
10600,Watsonia,1/6 Wattle Dr,2,u,342500.0,S,Miles,27/11/2016,14.9,1.0
10601,Watsonia,3 Dunn St,2,h,1050173.344955408,PI,Barry,28/05/2016,14.9,1.0
10602,Watsonia,28 Papua St,2,h,701000.0,S,Barry,28/05/2016,14.9,2.0
10603,Watsonia,5 Princes St,3,h,645000.0,S,Ray,28/08/2016,14.9,1.0
10604,Watsonia,25 Grace St,3,h,1050173.344955408,SN,Barry,30/07/2016,14.9,2.0
10605,Watsonia,36 Powley Pde,3,h,838000.0,S,Barry,30/07/2016,14.9,2.0
10606,West Melbourne,44 Anderson St,3,t,1010000.0,S,Jellis,3/09/2016,1.9,2.0
10607,West Melbourne,1004/58 Jeffcott St,3,u,650000.0,S,MICM,3/12/2016,1.9,1.0
10608,West Melbourne,115 Abbotsford St,3,h,1260000.0,S,Alexkarbon,4/06/2016,1.9,2.0
10609,West Melbourne,302/118 Dudley St,1,u,1050173.344955408,W,Pagan,4/06/2016,1.9,1.0
10610,West Melbourne,10/18 Ireland St,1,u,460000.0,PI,Nelson,4/06/2016,1.9,1.0
10611,West Melbourne,306/145 Roden St,2,u,1050173.344955408,PI,Edward,4/06/2016,1.9,1.0
10612,West Melbourne,96 Roden St,3,h,2370000.0,S,Alexkarbon,4/06/2016,1.9,2.0
10613,West Melbourne,8/115 Stanley St,2,t,800000.0,VB,Nelson,6/08/2016,1.9,2.0
10614,West Melbourne,9/24 Ireland St,1,u,550000.0,S,Nelson,7/05/2016,1.9,1.0
10615,West Melbourne,108/33 Jeffcott St,3,u,660000.0,PI,hockingstuart,7/05/2016,1.9,1.0
10616,West Melbourne,1/44 Chetwynd street,2,u,836000.0,S,Collins,7/11/2016,1.9,2.0
10617,West Melbourne,2/212 Roden St,2,t,1055000.0,S,Jellis,8/10/2016,1.9,1.0
10618,West Melbourne,6/234 Roden St,3,t,1050173.344955408,SP,Nelson,10/12/2016,1.9,1.0
10619,West Melbourne,410/118 Dudley St,1,u,1050173.344955408,PI,Greg,14/05/2016,1.9,0.0
10620,West Melbourne,47 Hawke St,5,h,1050173.344955408,SN,W.B.,14/05/2016,1.9,1.0
10621,West Melbourne,24 Franklin Pl,3,t,1050173.344955408,PI,Jellis,15/10/2016,1.9,2.0
10622,West Melbourne,38/28 Jeffcott St,4,u,860000.0,S,MICM,17/09/2016,1.9,2.0
10623,West Melbourne,304/162 Rosslyn St,2,u,1050173.344955408,PN,Rombotis,18/03/2017,1.9,1.0
10624,West Melbourne,9/561 Spencer St,3,u,995000.0,S,Alexkarbon,18/03/2017,1.9,1.0
10625,West Melbourne,6/40 Batman St,3,t,1130000.0,PI,Caine,18/06/2016,1.9,2.0
10626,West Melbourne,34 Eades Pl,3,h,1050173.344955408,SP,Nelson,22/08/2016,1.9,0.0
10627,West Melbourne,209/5 Stawell St,1,u,443000.0,S,Nelson,24/09/2016,1.9,1.0
10628,West Melbourne,7/88 Ireland St,3,t,1120000.0,S,Jellis,25/02/2017,1.9,1.0
10629,West Melbourne,3/28 Jeffcott St,2,u,682000.0,SP,Woodards,25/02/2017,1.9,2.0
10630,West Melbourne,11/24 Ireland St,1,u,482000.0,SP,Nelson,26/07/2016,1.9,1.0
10631,West Melbourne,5/467 King St,2,u,620000.0,S,Jellis,28/05/2016,1.9,1.0
10632,West Melbourne,44 Miller St,4,h,2100000.0,S,Brad,28/05/2016,1.9,0.0
10633,West Melbourne,19/33 Jeffcott St,3,u,601000.0,S,MICM,30/07/2016,1.9,1.0
10634,Williamstown,4 Freyer St,4,h,1325000.0,S,hockingstuart,3/09/2016,8.0,1.0
10635,Williamstown,46 Pasco St,4,h,1400000.0,S,Gunn&Co,3/09/2016,8.0,1.0
10636,Williamstown,8 Pope Pl,3,h,920000.0,SP,Sweeney,3/09/2016,8.0,2.0
10637,Williamstown,54 Twyford St,3,h,1535000.0,S,Greg,3/09/2016,8.0,1.0
10638,Williamstown,2/20 Victoria St,3,u,890000.0,S,Gunn&Co,3/12/2016,8.0,3.0
10639,Williamstown,35 Chandler St,4,h,1400000.0,PI,hockingstuart,4/03/2017,8.0,4.0
10640,Williamstown,43B Cole St,3,h,1800000.0,VB,Raine,4/03/2017,8.0,2.0
10641,Williamstown,8 Long St,2,h,1050000.0,S,Sweeney,4/03/2017,8.0,4.0
10642,Williamstown,22 Station Rd,2,h,850000.0,SP,Greg,4/03/2017,8.0,1.0
10643,Williamstown,19 Verdon St,4,h,2910000.0,SP,Greg,4/03/2017,8.0,0.0
10644,Williamstown,56 Verdon St,3,h,2910000.0,SP,Greg,4/03/2017,8.0,2.0
10645,Williamstown,7 Victoria St,4,h,2640000.0,S,Williams,4/03/2017,8.0,2.0
10646,Williamstown,110 Bayview St,3,h,1200000.0,S,RT,4/06/2016,8.0,2.0
10647,Williamstown,27a Perry St,4,h,2000000.0,S,Sweeney,4/06/2016,8.0,2.0
10648,Williamstown,64 Twyford St,4,h,3130000.0,S,RT,4/06/2016,8.0,2.0
10649,Williamstown,25 Anzac Cr,2,h,1500000.0,SP,Greg,6/08/2016,8.0,2.0
10650,Williamstown,74 Thompson St,4,h,1050173.344955408,S,RT,6/08/2016,8.0,0.0
10651,Williamstown,12 McGuire Cr,3,h,825000.0,S,Williams,7/05/2016,8.0,2.0
10652,Williamstown,98 Osborne St,3,h,1460000.0,S,Greg,7/05/2016,8.0,2.0
10653,Williamstown,8/99 Verdon St,1,u,310000.0,SP,Sweeney,7/05/2016,8.0,1.0
10654,Williamstown,20 Bates Dr,3,h,1200000.0,S,Williams,7/11/2016,8.0,2.0
10655,Williamstown,28 Council La,3,h,1560000.0,SP,Greg,7/11/2016,8.0,2.0
10656,Williamstown,8/29 Dover Rd,1,u,1050173.344955408,PN,Raine,7/11/2016,8.0,1.0
10657,Williamstown,19 Perry St,3,h,1575000.0,S,Greg,7/11/2016,8.0,3.0
10658,Williamstown,13/8 The Strand,2,t,830000.0,SP,Greg,7/11/2016,8.0,1.0
10659,Williamstown,19/8 The Strand,2,t,830000.0,SP,Greg,7/11/2016,8.0,0.0
10660,Williamstown,17 Station Rd,4,h,1085000.0,S,Greg,8/10/2016,8.0,2.0
10661,Williamstown,73 Victoria St,4,h,1815000.0,PI,Sweeney,8/10/2016,8.0,2.0
10662,Williamstown,17 Yarra St,3,h,1470000.0,S,Jas,8/10/2016,8.0,1.0
10663,Williamstown,33 Hannan St,4,h,2230000.0,S,Greg,10/09/2016,8.0,2.0
10664,Williamstown,22 Bayview St,3,t,1460000.0,S,Greg,10/12/2016,8.0,2.0
10665,Williamstown,164 Coogee La,5,h,1410000.0,SP,Sweeney,10/12/2016,8.0,2.0
10666,Williamstown,5/28 Hanmer St,2,u,1050173.344955408,SN,Sweeney,10/12/2016,8.0,1.0
10667,Williamstown,3 Hosking Ct,3,h,1050173.344955408,S,Jas,10/12/2016,8.0,2.0
10668,Williamstown,14 Illawarra St,2,h,940000.0,S,RT,10/12/2016,8.0,0.0
10669,Williamstown,2b Mariner St,3,h,1050173.344955408,SN,Raine,10/12/2016,8.0,2.0
10670,Williamstown,73 Victoria St,4,h,1900000.0,SP,Village,11/03/2017,8.0,2.0
10671,Williamstown,112 Crofton Dr,4,h,1330000.0,S,Williams,12/11/2016,8.0,2.0
10672,Williamstown,5 Railway Pl,3,h,1010000.0,PI,Sweeney,12/11/2016,8.0,2.0
10673,Williamstown,20 Proctor St,3,h,1010000.0,S,Raine,13/08/2016,8.0,2.0
10674,Williamstown,5/72 Dover Rd,2,u,450000.0,S,Williams,14/05/2016,8.0,2.0
10675,Williamstown,5/77 Dover Rd,2,u,513500.0,S,RT,14/05/2016,8.0,1.0
10676,Williamstown,102 John St,2,h,1000000.0,S,Jas,15/10/2016,8.0,0.0
10677,Williamstown,24/18 Station Rd,2,u,415000.0,S,Greg,15/10/2016,8.0,1.0
10678,Williamstown,22 Burbidge Dr,3,h,906000.0,SP,Compton,16/04/2016,8.0,2.0
10679,Williamstown,71 Hannan St,4,h,1805000.0,S,Greg,16/04/2016,8.0,2.0
10680,Williamstown,46 Illawarra St,3,h,1050173.344955408,SN,Greg,16/04/2016,8.0,1.0
10681,Williamstown,169 Nelson Pl,3,h,1050173.344955408,S,Rodney,16/04/2016,8.0,1.0
10682,Williamstown,16 Princes St,4,h,1126000.0,SP,Raine&Horne,16/04/2016,8.0,1.0
10683,Williamstown,21a Station Rd,3,t,935000.0,SP,Sweeney,16/04/2016,8.0,1.0
10684,Williamstown,16 Merrett Dr,4,h,1050173.344955408,SP,Ray,16/07/2016,8.0,2.0
10685,Williamstown,16 Oconnell Mw,3,h,1205000.0,SP,Williams,16/07/2016,8.0,2.0
10686,Williamstown,200 Osborne St,5,h,1050173.344955408,SP,Greg,16/07/2016,8.0,3.0
10687,Williamstown,53 Thompson St,3,h,1050173.344955408,SP,Sweeney,16/07/2016,8.0,2.0
10688,Williamstown,18 James St,2,h,895000.0,SA,Hunter,17/09/2016,8.0,1.0
10689,Williamstown,1 Laverton St,2,h,890000.0,VB,Greg,17/09/2016,8.0,2.0
10690,Williamstown,4/54 Yarra St,2,u,375000.0,SP,Williams,17/09/2016,8.0,1.0
10691,Williamstown,79 Aitken St,3,h,1000000.0,S,Greg,18/03/2017,8.0,2.0
10692,Williamstown,45 Albert St,2,h,769000.0,S,RT,18/06/2016,8.0,1.0
10693,Williamstown,26 Collins St,3,h,1270000.0,S,Williams,19/11/2016,8.0,2.0
10694,Williamstown,6 Crofton Dr,3,h,1050173.344955408,SN,Williams,19/11/2016,8.0,2.0
10695,Williamstown,4/77 Dover Rd,2,u,1050173.344955408,SN,RT,19/11/2016,8.0,1.0
10696,Williamstown,1 Lenore Cr,3,h,1050173.344955408,SN,Williams,19/11/2016,8.0,2.0
10697,Williamstown,24 Merrett Dr,4,h,1172000.0,S,Village,19/11/2016,8.0,2.0
10698,Williamstown,175 Douglas Pde,3,h,1360000.0,S,Sweeney,22/05/2016,8.0,1.0
10699,Williamstown,104 Hannan St,4,h,2050000.0,S,Sweeney,22/05/2016,8.0,2.0
10700,Williamstown,116a Hannan St,3,h,975000.0,PI,Sweeney,22/05/2016,8.0,2.0
10701,Williamstown,33 Cecil St,3,h,1310000.0,S,Sweeney,24/09/2016,8.0,1.0
10702,Williamstown,105 Dover Rd,4,t,830000.0,SP,Gunn&Co,24/09/2016,8.0,2.0
10703,Williamstown,6/13 Dover Rd,2,u,491500.0,S,RT,24/09/2016,8.0,1.0
10704,Williamstown,2 Heriot Pl,3,h,1050173.344955408,SN,Williams,24/09/2016,8.0,1.0
10705,Williamstown,2/4 Lyons St,2,u,547500.0,SP,Greg,24/09/2016,8.0,1.0
10706,Williamstown,10 Alma Tce,2,h,1050173.344955408,SN,Sweeney,25/02/2017,8.0,2.0
10707,Williamstown,29 Bates Dr,3,h,1050173.344955408,S,Sweeney,25/02/2017,8.0,3.0
10708,Williamstown,120 Cecil St,5,h,1050173.344955408,SN,Greg,25/02/2017,8.0,3.0
10709,Williamstown,5 Ellery La,3,t,965000.0,S,Sweeney,25/02/2017,8.0,1.0
10710,Williamstown,26A Macquarie St,3,h,1262000.0,S,Williams,25/02/2017,8.0,2.0
10711,Williamstown,77 Melbourne Rd,3,h,1210000.0,S,Williams,25/02/2017,8.0,0.0
10712,Williamstown,9/99 Melbourne Rd,2,u,412000.0,SP,Williams,25/02/2017,8.0,1.0
10713,Williamstown,81 Parker St,2,h,1337500.0,SP,Raine,25/02/2017,8.0,0.0
10714,Williamstown,2 Pope Pl,3,t,1230000.0,SP,Sweeney,25/02/2017,8.0,2.0
10715,Williamstown,8 Radford St,4,h,1050173.344955408,VB,Greg,25/02/2017,8.0,2.0
10716,Williamstown,18A Rennie St,2,h,811000.0,S,RT,25/02/2017,8.0,2.0
10717,Williamstown,50 Thompson St,4,h,1630000.0,S,Greg,25/02/2017,8.0,2.0
10718,Williamstown,24 John St,2,h,920000.0,S,Jas,26/07/2016,8.0,1.0
10719,Williamstown,166 Cecil St,3,h,960000.0,SP,Gunn&Co,27/06/2016,8.0,1.0
10720,Williamstown,118 Hannan St,3,h,1482500.0,S,Sweeney,27/06/2016,8.0,1.0
10721,Williamstown,19 MacLean St,4,h,1300000.0,PI,Sweeney,27/06/2016,8.0,2.0
10722,Williamstown,44 Parker St,3,h,1378000.0,SP,Williams,27/06/2016,8.0,2.0
10723,Williamstown,139 Cecil St,4,h,2255000.0,S,Raine,27/11/2016,8.0,3.0
10724,Williamstown,233 Nelson Pl,4,h,1860000.0,S,Sweeney,27/11/2016,8.0,0.0
10725,Williamstown,68 Osborne St,3,h,1710000.0,SP,RT,27/11/2016,8.0,1.0
10726,Williamstown,42 Pasco St,4,h,1050173.344955408,S,RT,27/11/2016,8.0,4.0
10727,Williamstown,11 Sandpiper Pl,4,h,2440000.0,S,Sweeney,27/11/2016,8.0,3.0
10728,Williamstown,2/125 Ferguson St,1,u,331000.0,S,Williams,28/05/2016,8.0,1.0
10729,Williamstown,14 Osborne St,4,h,1050173.344955408,SP,Greg,28/05/2016,8.0,0.0
10730,Williamstown,5 Dover La,3,h,1230000.0,S,RT,28/08/2016,8.0,2.0
10731,Williamstown,8 Freyer St,4,h,1050173.344955408,SN,Williams,30/07/2016,8.0,1.0
10732,Williamstown North,4/4 Florence St,2,t,500000.0,VB,Village,3/09/2016,8.9,1.0
10733,Williamstown North,10 Eliza Cl,4,h,1050173.344955408,S,Greg,3/12/2016,8.9,2.0
10734,Williamstown North,22 Park Cr,3,h,1075000.0,SP,Sweeney,3/12/2016,8.9,2.0
10735,Williamstown North,5/7 Park Cr,2,u,580000.0,SP,Jas,3/12/2016,8.9,2.0
10736,Williamstown North,4/29 Champion Rd,2,u,400000.0,SP,Compton,8/10/2016,8.9,1.0
10737,Williamstown North,37 Champion Rd,5,h,1410000.0,SP,Sweeney,8/10/2016,8.9,5.0
10738,Williamstown North,10/68 Kororoit Creek Rd,1,u,285000.0,S,Williams,10/09/2016,8.9,1.0
10739,Williamstown North,8/46 Kororoit Creek Rd,2,u,460000.0,SP,Williams,11/03/2017,8.9,1.0
10740,Williamstown North,3 Myrtle St,4,h,881000.0,SP,Sweeney,13/08/2016,8.9,3.0
10741,Williamstown North,42 Park Cr,2,h,600000.0,SA,Barlow,16/04/2016,8.9,2.0
10742,Williamstown North,12/29 Champion Rd,2,u,380000.0,PI,Greg,18/06/2016,8.9,1.0
10743,Williamstown North,26 Walter St,4,h,1440000.0,SP,Williams,19/11/2016,8.9,4.0
10744,Williamstown North,13/68 Kororoit Creek Rd,2,u,367500.0,S,Sweeney,24/09/2016,8.9,1.0
10745,Williamstown North,4/9 Adeline St,1,u,355000.0,S,Sweeney,27/11/2016,8.9,1.0
10746,Williamstown North,18 Inglis St,3,h,1225000.0,SP,Raine,27/11/2016,8.9,1.0
10747,Windsor,207/152 Peel St,2,u,580000.0,VB,Jellis,3/09/2016,5.1,1.0
10748,Windsor,56 Henry St,3,h,1850000.0,VB,Marshall,3/12/2016,5.1,2.0
10749,Windsor,1/14 The Avenue,3,u,825000.0,S,Marshall,3/12/2016,5.1,1.0
10750,Windsor,8 Eastbourne St,3,h,1050173.344955408,SN,Biggin,4/03/2017,5.1,2.0
10751,Windsor,344 High St,3,h,2302000.0,S,Marshall,4/03/2017,5.1,4.0
10752,Windsor,54a Hornby St,2,h,1045000.0,S,Marshall,4/03/2017,5.1,2.0
10753,Windsor,47 James St,3,h,1050173.344955408,SN,Biggin,4/03/2017,5.1,0.0
10754,Windsor,39 McIlwrick St,4,h,2050000.0,PI,Marshall,4/03/2017,5.1,1.0
10755,Windsor,1/60 McIlwrick St,2,u,611000.0,S,Hodges,4/03/2017,5.1,1.0
10756,Windsor,146 Punt Rd,3,h,1050173.344955408,SP,hockingstuart,4/03/2017,5.1,3.0
10757,Windsor,52 The Avenue,4,h,1050173.344955408,S,Jellis,4/03/2017,5.1,4.0
10758,Windsor,6/213 Dandenong Rd,2,u,600000.0,S,hockingstuart,6/08/2016,5.1,1.0
10759,Windsor,4/12 Ellesmere Rd,2,u,800000.0,S,Fletchers,7/05/2016,5.1,1.0
10760,Windsor,17/25 Williams Rd,1,u,275000.0,VB,Gary,7/05/2016,5.1,1.0
10761,Windsor,33 Earl St,2,h,1325000.0,S,Marshall,7/11/2016,5.1,0.0
10762,Windsor,7b Nathan Pl,3,h,1540000.0,S,Biggin,7/11/2016,5.1,1.0
10763,Windsor,15 Albert St,3,h,1050173.344955408,SN,hockingstuart,8/10/2016,5.1,2.0
10764,Windsor,9/11 Wrexham Rd,2,u,1050173.344955408,S,hockingstuart,8/10/2016,5.1,1.0
10765,Windsor,115 Albert St,3,h,1370000.0,S,Paul,10/09/2016,5.1,2.0
10766,Windsor,5/9 Williams Rd,2,u,655000.0,PI,Tim,10/09/2016,5.1,2.0
10767,Windsor,10/205 Dandenong Rd,2,u,1050173.344955408,PI,Biggin,10/12/2016,5.1,1.0
10768,Windsor,14 Earl St,3,h,1050173.344955408,SP,Marshall,10/12/2016,5.1,0.0
10769,Windsor,5 Earl St,2,h,1050173.344955408,SN,hockingstuart,10/12/2016,5.1,0.0
10770,Windsor,6/7 Ellesmere Rd,1,u,372000.0,S,Fletchers,10/12/2016,5.1,1.0
10771,Windsor,8/5 The Avenue,3,u,1050173.344955408,S,hockingstuart,10/12/2016,5.1,1.0
10772,Windsor,9/58 The Avenue,1,u,412500.0,S,Beller,10/12/2016,5.1,1.0
10773,Windsor,6/10 Wrexham Rd,1,u,452000.0,S,Marshall,11/02/2017,5.1,1.0
10774,Windsor,13/14 Newry St,2,u,450000.0,PI,hockingstuart,13/08/2016,5.1,1.0
10775,Windsor,40/174 Peel St,1,u,1050173.344955408,SP,Marshall,14/05/2016,5.1,1.0
10776,Windsor,87 Peel St,2,h,1050173.344955408,S,hockingstuart,14/05/2016,5.1,0.0
10777,Windsor,23 Raleigh St,4,h,1050173.344955408,SN,hockingstuart,14/05/2016,5.1,0.0
10778,Windsor,106/233 Dandenong Rd,1,u,300000.0,VB,Ray,15/10/2016,5.1,1.0
10779,Windsor,4/11 Lewisham Rd,2,u,520000.0,PI,Biggin,15/10/2016,5.1,1.0
10780,Windsor,23 Victoria St,2,h,1050173.344955408,S,Jellis,16/04/2016,5.1,1.0
10781,Windsor,6/28 The Avenue,2,u,650000.0,S,Thomson,16/07/2016,5.1,1.0
10782,Windsor,7/8 The Avenue,1,u,501000.0,PI,Noel,16/07/2016,5.1,1.0
10783,Windsor,1/43 Williams Rd,2,u,380000.0,VB,hockingstuart,16/07/2016,5.1,1.0
10784,Windsor,2/4 Mary St,3,t,1050173.344955408,SN,Gary,17/09/2016,5.1,2.0
10785,Windsor,9 Newry St,3,h,1050173.344955408,S,hockingstuart,17/09/2016,5.1,1.0
10786,Windsor,9/16 Lewisham Rd,1,u,1050173.344955408,SP,Biggin,18/03/2017,5.1,1.0
10787,Windsor,3/11 Lincoln Pl,2,h,1177000.0,PI,Marshall,18/03/2017,5.1,2.0
10788,Windsor,1a Primrose St,4,h,1605000.0,S,Biggin,18/03/2017,5.1,1.0
10789,Windsor,10/27 Lewisham Rd,2,u,600000.0,S,Biggin,18/06/2016,5.1,1.0
10790,Windsor,54a Lewisham Rd,3,h,1050173.344955408,S,Jellis,18/06/2016,5.1,1.0
10791,Windsor,94 Union St,2,h,1050173.344955408,S,Biggin,18/06/2016,5.1,1.0
10792,Windsor,15 Williams Rd,4,h,1050173.344955408,SN,Jellis,18/06/2016,5.1,2.0
10793,Windsor,50 Andrew St,2,h,1500000.0,S,Jellis,19/11/2016,5.1,2.0
10794,Windsor,1/300 High St,3,u,830000.0,S,hockingstuart,19/11/2016,5.1,2.0
10795,Windsor,46/174 Peel St,2,u,1200000.0,SP,Jellis,19/11/2016,5.1,1.0
10796,Windsor,7/23 The Avenue,1,u,300000.0,VB,Beller,19/11/2016,5.1,1.0
10797,Windsor,6/23 The Avenue,1,u,400000.0,VB,hockingstuart,22/05/2016,5.1,1.0
10798,Windsor,11/5 The Avenue,2,u,623000.0,S,Beller,22/08/2016,5.1,1.0
10799,Windsor,3/45 Williams Rd,2,u,600000.0,SP,hockingstuart,24/09/2016,5.1,1.0
10800,Windsor,45 Hornby St,2,h,1325000.0,PI,Marshall,25/02/2017,5.1,0.0
10801,Windsor,12/29 Upton Rd,2,u,518000.0,S,hockingstuart,26/07/2016,5.1,1.0
10802,Windsor,50 Lewisham Rd,3,h,2368000.0,S,Marshall,27/06/2016,5.1,1.0
10803,Windsor,4 Erica St,2,h,1350000.0,S,Kay,27/11/2016,5.1,2.0
10804,Windsor,76 Lewisham Rd,3,h,1050173.344955408,S,hockingstuart,27/11/2016,5.1,0.0
10805,Windsor,49 McIlwrick St,3,h,1050173.344955408,S,Marshall,27/11/2016,5.1,2.0
10806,Windsor,17/231 Dandenong Rd,1,u,1050173.344955408,S,hockingstuart,28/05/2016,5.1,1.0
10807,Windsor,22/17 Ellesmere Rd,2,u,650000.0,VB,McGrath,28/05/2016,5.1,1.0
10808,Windsor,11a Erica St,3,h,1050173.344955408,SN,Biggin,28/05/2016,5.1,1.0
10809,Windsor,1/24 Green St,3,h,1200000.0,S,Biggin,28/05/2016,5.1,1.0
10810,Windsor,19 Newry St,3,h,1320000.0,S,Jellis,28/05/2016,5.1,0.0
